t, c	M(t), рад	E(t), рад	Theta(t), рад	
14235	1.38026	0.199924	1.73032
14236	1.38036	0.200021	1.7308
14237	1.38046	0.200118	1.73129
14238	1.38056	0.200215	1.73177
14239	1.38065	0.200312	1.73225
14240	1.38075	0.200409	1.73273
14241	1.38085	0.200506	1.73321
14242	1.38094	0.200603	1.73369
14243	1.38104	0.2007	1.73417
14244	1.38114	0.200797	1.73465
14245	1.38123	0.200894	1.73513
14246	1.38133	0.200991	1.73561
14247	1.38143	0.201088	1.73609
14248	1.38153	0.201185	1.73657
14249	1.38162	0.201282	1.73704
14250	1.38172	0.201379	1.73752
14251	1.38182	0.201476	1.738
14252	1.38191	0.201573	1.73848
14253	1.38201	0.20167	1.73896
14254	1.38211	0.201767	1.73943
14255	1.3822	0.201864	1.73991
14256	1.3823	0.201961	1.74039
14257	1.3824	0.202058	1.74086
14258	1.38249	0.202155	1.74134
14259	1.38259	0.202251	1.74181
14260	1.38269	0.202348	1.74229
14261	1.38279	0.202445	1.74277
14262	1.38288	0.202542	1.74324
14263	1.38298	0.202639	1.74372
14264	1.38308	0.202736	1.74419
14265	1.38317	0.202833	1.74466
14266	1.38327	0.20293	1.74514
14267	1.38337	0.203027	1.74561
14268	1.38346	0.203124	1.74608
14269	1.38356	0.203221	1.74656
14270	1.38366	0.203318	1.74703
14271	1.38376	0.203415	1.7475
14272	1.38385	0.203512	1.74798
14273	1.38395	0.203609	1.74845
14274	1.38405	0.203706	1.74892
14275	1.38414	0.203803	1.74939
14276	1.38424	0.2039	1.74986
14277	1.38434	0.203997	1.75033
14278	1.38443	0.204094	1.7508
14279	1.38453	0.204191	1.75128
14280	1.38463	0.204288	1.75175
14281	1.38472	0.204385	1.75222
14282	1.38482	0.204482	1.75269
14283	1.38492	0.204579	1.75315
14284	1.38502	0.204676	1.75362
14285	1.38511	0.204772	1.75409
14286	1.38521	0.204869	1.75456
14287	1.38531	0.204966	1.75503
14288	1.3854	0.205063	1.7555
14289	1.3855	0.20516	1.75597
14290	1.3856	0.205257	1.75643
14291	1.38569	0.205354	1.7569
14292	1.38579	0.205451	1.75737
14293	1.38589	0.205548	1.75784
14294	1.38599	0.205645	1.7583
14295	1.38608	0.205742	1.75877
14296	1.38618	0.205839	1.75923
14297	1.38628	0.205936	1.7597
14298	1.38637	0.206033	1.76017
14299	1.38647	0.20613	1.76063
14300	1.38657	0.206227	1.7611
14301	1.38666	0.206324	1.76156
14302	1.38676	0.206421	1.76203
14303	1.38686	0.206518	1.76249
14304	1.38695	0.206615	1.76295
14305	1.38705	0.206712	1.76342
14306	1.38715	0.206809	1.76388
14307	1.38725	0.206906	1.76435
14308	1.38734	0.207003	1.76481
14309	1.38744	0.2071	1.76527
14310	1.38754	0.207197	1.76573
14311	1.38763	0.207294	1.7662
14312	1.38773	0.20739	1.76666
14313	1.38783	0.207487	1.76712
14314	1.38792	0.207584	1.76758
14315	1.38802	0.207681	1.76804
14316	1.38812	0.207778	1.7685
14317	1.38822	0.207875	1.76896
14318	1.38831	0.207972	1.76942
14319	1.38841	0.208069	1.76988
14320	1.38851	0.208166	1.77034
14321	1.3886	0.208263	1.7708
14322	1.3887	0.20836	1.77126
14323	1.3888	0.208457	1.77172
14324	1.38889	0.208554	1.77218
14325	1.38899	0.208651	1.77264
14326	1.38909	0.208748	1.7731
14327	1.38919	0.208845	1.77356
14328	1.38928	0.208942	1.77402
14329	1.38938	0.209039	1.77447
14330	1.38948	0.209136	1.77493
14331	1.38957	0.209233	1.77539
14332	1.38967	0.20933	1.77585
14333	1.38977	0.209427	1.7763
14334	1.38986	0.209524	1.77676
14335	1.38996	0.209621	1.77721
14336	1.39006	0.209718	1.77767
14337	1.39015	0.209815	1.77813
14338	1.39025	0.209912	1.77858
14339	1.39035	0.210008	1.77904
14340	1.39045	0.210105	1.77949
14341	1.39054	0.210202	1.77995
14342	1.39064	0.210299	1.7804
14343	1.39074	0.210396	1.78086
14344	1.39083	0.210493	1.78131
14345	1.39093	0.21059	1.78176
14346	1.39103	0.210687	1.78222
14347	1.39112	0.210784	1.78267
14348	1.39122	0.210881	1.78312
14349	1.39132	0.210978	1.78358
14350	1.39142	0.211075	1.78403
14351	1.39151	0.211172	1.78448
14352	1.39161	0.211269	1.78493
14353	1.39171	0.211366	1.78538
14354	1.3918	0.211463	1.78583
14355	1.3919	0.21156	1.78629
14356	1.392	0.211657	1.78674
14357	1.39209	0.211754	1.78719
14358	1.39219	0.211851	1.78764
14359	1.39229	0.211948	1.78809
14360	1.39238	0.212045	1.78854
14361	1.39248	0.212142	1.78899
14362	1.39258	0.212239	1.78944
14363	1.39268	0.212336	1.78989
14364	1.39277	0.212433	1.79034
14365	1.39287	0.21253	1.79078
14366	1.39297	0.212626	1.79123
14367	1.39306	0.212723	1.79168
14368	1.39316	0.21282	1.79213
14369	1.39326	0.212917	1.79258
14370	1.39335	0.213014	1.79302
14371	1.39345	0.213111	1.79347
14372	1.39355	0.213208	1.79392
14373	1.39365	0.213305	1.79437
14374	1.39374	0.213402	1.79481
14375	1.39384	0.213499	1.79526
14376	1.39394	0.213596	1.7957
14377	1.39403	0.213693	1.79615
14378	1.39413	0.21379	1.7966
14379	1.39423	0.213887	1.79704
14380	1.39432	0.213984	1.79749
14381	1.39442	0.214081	1.79793
14382	1.39452	0.214178	1.79838
14383	1.39462	0.214275	1.79882
14384	1.39471	0.214372	1.79926
14385	1.39481	0.214469	1.79971
14386	1.39491	0.214566	1.80015
14387	1.395	0.214663	1.80059
14388	1.3951	0.21476	1.80104
14389	1.3952	0.214857	1.80148
14390	1.39529	0.214954	1.80192
14391	1.39539	0.215051	1.80237
14392	1.39549	0.215148	1.80281
14393	1.39558	0.215244	1.80325
14394	1.39568	0.215341	1.80369
14395	1.39578	0.215438	1.80413
14396	1.39588	0.215535	1.80457
14397	1.39597	0.215632	1.80501
14398	1.39607	0.215729	1.80546
14399	1.39617	0.215826	1.8059
14400	1.39626	0.215923	1.80634
14401	1.39636	0.21602	1.80678
14402	1.39646	0.216117	1.80722
14403	1.39655	0.216214	1.80765
14404	1.39665	0.216311	1.80809
14405	1.39675	0.216408	1.80853
14406	1.39685	0.216505	1.80897
14407	1.39694	0.216602	1.80941
14408	1.39704	0.216699	1.80985
14409	1.39714	0.216796	1.81029
14410	1.39723	0.216893	1.81072
14411	1.39733	0.21699	1.81116
14412	1.39743	0.217087	1.8116
14413	1.39752	0.217184	1.81204
14414	1.39762	0.217281	1.81247
14415	1.39772	0.217378	1.81291
14416	1.39781	0.217475	1.81335
14417	1.39791	0.217572	1.81378
14418	1.39801	0.217669	1.81422
14419	1.39811	0.217766	1.81465
14420	1.3982	0.217862	1.81509
14421	1.3983	0.217959	1.81552
14422	1.3984	0.218056	1.81596
14423	1.39849	0.218153	1.81639
14424	1.39859	0.21825	1.81683
14425	1.39869	0.218347	1.81726
14426	1.39878	0.218444	1.8177
14427	1.39888	0.218541	1.81813
14428	1.39898	0.218638	1.81856
14429	1.39908	0.218735	1.819
14430	1.39917	0.218832	1.81943
14431	1.39927	0.218929	1.81986
14432	1.39937	0.219026	1.8203
14433	1.39946	0.219123	1.82073
14434	1.39956	0.21922	1.82116
14435	1.39966	0.219317	1.82159
14436	1.39975	0.219414	1.82202
14437	1.39985	0.219511	1.82245
14438	1.39995	0.219608	1.82289
14439	1.40004	0.219705	1.82332
14440	1.40014	0.219802	1.82375
14441	1.40024	0.219899	1.82418
14442	1.40034	0.219996	1.82461
14443	1.40043	0.220093	1.82504
14444	1.40053	0.22019	1.82547
14445	1.40063	0.220287	1.8259
14446	1.40072	0.220384	1.82633
14447	1.40082	0.22048	1.82676
14448	1.40092	0.220577	1.82718
14449	1.40101	0.220674	1.82761
14450	1.40111	0.220771	1.82804
14451	1.40121	0.220868	1.82847
14452	1.40131	0.220965	1.8289
14453	1.4014	0.221062	1.82932
14454	1.4015	0.221159	1.82975
14455	1.4016	0.221256	1.83018
14456	1.40169	0.221353	1.83061
14457	1.40179	0.22145	1.83103
14458	1.40189	0.221547	1.83146
14459	1.40198	0.221644	1.83189
14460	1.40208	0.221741	1.83231
14461	1.40218	0.221838	1.83274
14462	1.40228	0.221935	1.83316
14463	1.40237	0.222032	1.83359
14464	1.40247	0.222129	1.83401
14465	1.40257	0.222226	1.83444
14466	1.40266	0.222323	1.83486
14467	1.40276	0.22242	1.83529
14468	1.40286	0.222517	1.83571
14469	1.40295	0.222614	1.83614
14470	1.40305	0.222711	1.83656
14471	1.40315	0.222808	1.83698
14472	1.40324	0.222905	1.83741
14473	1.40334	0.223001	1.83783
14474	1.40344	0.223098	1.83825
14475	1.40354	0.223195	1.83867
14476	1.40363	0.223292	1.8391
14477	1.40373	0.223389	1.83952
14478	1.40383	0.223486	1.83994
14479	1.40392	0.223583	1.84036
14480	1.40402	0.22368	1.84078
14481	1.40412	0.223777	1.8412
14482	1.40421	0.223874	1.84163
14483	1.40431	0.223971	1.84205
14484	1.40441	0.224068	1.84247
14485	1.40451	0.224165	1.84289
14486	1.4046	0.224262	1.84331
14487	1.4047	0.224359	1.84373
14488	1.4048	0.224456	1.84415
14489	1.40489	0.224553	1.84457
14490	1.40499	0.22465	1.84499
14491	1.40509	0.224747	1.8454
14492	1.40518	0.224844	1.84582
14493	1.40528	0.224941	1.84624
14494	1.40538	0.225038	1.84666
14495	1.40547	0.225135	1.84708
14496	1.40557	0.225232	1.8475
14497	1.40567	0.225329	1.84791
14498	1.40577	0.225426	1.84833
14499	1.40586	0.225523	1.84875
14500	1.40596	0.225619	1.84916
14501	1.40606	0.225716	1.84958
14502	1.40615	0.225813	1.85
14503	1.40625	0.22591	1.85041
14504	1.40635	0.226007	1.85083
14505	1.40644	0.226104	1.85124
14506	1.40654	0.226201	1.85166
14507	1.40664	0.226298	1.85208
14508	1.40674	0.226395	1.85249
14509	1.40683	0.226492	1.85291
14510	1.40693	0.226589	1.85332
14511	1.40703	0.226686	1.85373
14512	1.40712	0.226783	1.85415
14513	1.40722	0.22688	1.85456
14514	1.40732	0.226977	1.85498
14515	1.40741	0.227074	1.85539
14516	1.40751	0.227171	1.8558
14517	1.40761	0.227268	1.85622
14518	1.40771	0.227365	1.85663
14519	1.4078	0.227462	1.85704
14520	1.4079	0.227559	1.85745
14521	1.408	0.227656	1.85787
14522	1.40809	0.227753	1.85828
14523	1.40819	0.22785	1.85869
14524	1.40829	0.227947	1.8591
14525	1.40838	0.228044	1.85951
14526	1.40848	0.228141	1.85992
14527	1.40858	0.228237	1.86033
14528	1.40867	0.228334	1.86074
14529	1.40877	0.228431	1.86116
14530	1.40887	0.228528	1.86157
14531	1.40897	0.228625	1.86198
14532	1.40906	0.228722	1.86238
14533	1.40916	0.228819	1.86279
14534	1.40926	0.228916	1.8632
14535	1.40935	0.229013	1.86361
14536	1.40945	0.22911	1.86402
14537	1.40955	0.229207	1.86443
14538	1.40964	0.229304	1.86484
14539	1.40974	0.229401	1.86525
14540	1.40984	0.229498	1.86565
14541	1.40994	0.229595	1.86606
14542	1.41003	0.229692	1.86647
14543	1.41013	0.229789	1.86688
14544	1.41023	0.229886	1.86728
14545	1.41032	0.229983	1.86769
14546	1.41042	0.23008	1.8681
14547	1.41052	0.230177	1.8685
14548	1.41061	0.230274	1.86891
14549	1.41071	0.230371	1.86932
14550	1.41081	0.230468	1.86972
14551	1.4109	0.230565	1.87013
14552	1.411	0.230662	1.87053
14553	1.4111	0.230759	1.87094
14554	1.4112	0.230855	1.87134
14555	1.41129	0.230952	1.87175
14556	1.41139	0.231049	1.87215
14557	1.41149	0.231146	1.87256
14558	1.41158	0.231243	1.87296
14559	1.41168	0.23134	1.87336
14560	1.41178	0.231437	1.87377
14561	1.41187	0.231534	1.87417
14562	1.41197	0.231631	1.87457
14563	1.41207	0.231728	1.87498
14564	1.41217	0.231825	1.87538
14565	1.41226	0.231922	1.87578
14566	1.41236	0.232019	1.87618
14567	1.41246	0.232116	1.87659
14568	1.41255	0.232213	1.87699
14569	1.41265	0.23231	1.87739
14570	1.41275	0.232407	1.87779
14571	1.41284	0.232504	1.87819
14572	1.41294	0.232601	1.87859
14573	1.41304	0.232698	1.87899
14574	1.41313	0.232795	1.8794
14575	1.41323	0.232892	1.8798
14576	1.41333	0.232989	1.8802
14577	1.41343	0.233086	1.8806
14578	1.41352	0.233183	1.881
14579	1.41362	0.23328	1.88139
14580	1.41372	0.233377	1.88179
14581	1.41381	0.233473	1.88219
14582	1.41391	0.23357	1.88259
14583	1.41401	0.233667	1.88299
14584	1.4141	0.233764	1.88339
14585	1.4142	0.233861	1.88379
14586	1.4143	0.233958	1.88419
14587	1.4144	0.234055	1.88458
14588	1.41449	0.234152	1.88498
14589	1.41459	0.234249	1.88538
14590	1.41469	0.234346	1.88577
14591	1.41478	0.234443	1.88617
14592	1.41488	0.23454	1.88657
14593	1.41498	0.234637	1.88696
14594	1.41507	0.234734	1.88736
14595	1.41517	0.234831	1.88776
14596	1.41527	0.234928	1.88815
14597	1.41537	0.235025	1.88855
14598	1.41546	0.235122	1.88894
14599	1.41556	0.235219	1.88934
14600	1.41566	0.235316	1.88973
14601	1.41575	0.235413	1.89013
14602	1.41585	0.23551	1.89052
14603	1.41595	0.235607	1.89092
14604	1.41604	0.235704	1.89131
14605	1.41614	0.235801	1.89171
14606	1.41624	0.235898	1.8921
14607	1.41633	0.235995	1.89249
14608	1.41643	0.236091	1.89289
14609	1.41653	0.236188	1.89328
14610	1.41663	0.236285	1.89367
14611	1.41672	0.236382	1.89407
14612	1.41682	0.236479	1.89446
14613	1.41692	0.236576	1.89485
14614	1.41701	0.236673	1.89524
14615	1.41711	0.23677	1.89563
14616	1.41721	0.236867	1.89603
14617	1.4173	0.236964	1.89642
14618	1.4174	0.237061	1.89681
14619	1.4175	0.237158	1.8972
14620	1.4176	0.237255	1.89759
14621	1.41769	0.237352	1.89798
14622	1.41779	0.237449	1.89837
14623	1.41789	0.237546	1.89876
14624	1.41798	0.237643	1.89915
14625	1.41808	0.23774	1.89954
14626	1.41818	0.237837	1.89993
14627	1.41827	0.237934	1.90032
14628	1.41837	0.238031	1.90071
14629	1.41847	0.238128	1.9011
14630	1.41856	0.238225	1.90149
14631	1.41866	0.238322	1.90188
14632	1.41876	0.238419	1.90226
14633	1.41886	0.238516	1.90265
14634	1.41895	0.238612	1.90304
14635	1.41905	0.238709	1.90343
14636	1.41915	0.238806	1.90382
14637	1.41924	0.238903	1.9042
14638	1.41934	0.239	1.90459
14639	1.41944	0.239097	1.90498
14640	1.41953	0.239194	1.90536
14641	1.41963	0.239291	1.90575
14642	1.41973	0.239388	1.90614
14643	1.41983	0.239485	1.90652
14644	1.41992	0.239582	1.90691
14645	1.42002	0.239679	1.90729
14646	1.42012	0.239776	1.90768
14647	1.42021	0.239873	1.90806
14648	1.42031	0.23997	1.90845
14649	1.42041	0.240067	1.90883
14650	1.4205	0.240164	1.90922
14651	1.4206	0.240261	1.9096
14652	1.4207	0.240358	1.90999
14653	1.42079	0.240455	1.91037
14654	1.42089	0.240552	1.91076
14655	1.42099	0.240649	1.91114
14656	1.42109	0.240746	1.91152
14657	1.42118	0.240843	1.91191
14658	1.42128	0.24094	1.91229
14659	1.42138	0.241037	1.91267
14660	1.42147	0.241134	1.91305
14661	1.42157	0.24123	1.91344
14662	1.42167	0.241327	1.91382
14663	1.42176	0.241424	1.9142
14664	1.42186	0.241521	1.91458
14665	1.42196	0.241618	1.91496
14666	1.42206	0.241715	1.91535
14667	1.42215	0.241812	1.91573
14668	1.42225	0.241909	1.91611
14669	1.42235	0.242006	1.91649
14670	1.42244	0.242103	1.91687
14671	1.42254	0.2422	1.91725
14672	1.42264	0.242297	1.91763
14673	1.42273	0.242394	1.91801
14674	1.42283	0.242491	1.91839
14675	1.42293	0.242588	1.91877
14676	1.42303	0.242685	1.91915
14677	1.42312	0.242782	1.91953
14678	1.42322	0.242879	1.91991
14679	1.42332	0.242976	1.92028
14680	1.42341	0.243073	1.92066
14681	1.42351	0.24317	1.92104
14682	1.42361	0.243267	1.92142
14683	1.4237	0.243364	1.9218
14684	1.4238	0.243461	1.92218
14685	1.4239	0.243558	1.92255
14686	1.42399	0.243655	1.92293
14687	1.42409	0.243752	1.92331
14688	1.42419	0.243848	1.92368
14689	1.42429	0.243945	1.92406
14690	1.42438	0.244042	1.92444
14691	1.42448	0.244139	1.92481
14692	1.42458	0.244236	1.92519
14693	1.42467	0.244333	1.92557
14694	1.42477	0.24443	1.92594
14695	1.42487	0.244527	1.92632
14696	1.42496	0.244624	1.92669
14697	1.42506	0.244721	1.92707
14698	1.42516	0.244818	1.92744
14699	1.42526	0.244915	1.92782
14700	1.42535	0.245012	1.92819
14701	1.42545	0.245109	1.92857
14702	1.42555	0.245206	1.92894
14703	1.42564	0.245303	1.92931
14704	1.42574	0.2454	1.92969
14705	1.42584	0.245497	1.93006
14706	1.42593	0.245594	1.93044
14707	1.42603	0.245691	1.93081
14708	1.42613	0.245788	1.93118
14709	1.42622	0.245885	1.93155
14710	1.42632	0.245982	1.93193
14711	1.42642	0.246079	1.9323
14712	1.42652	0.246176	1.93267
14713	1.42661	0.246273	1.93304
14714	1.42671	0.24637	1.93342
14715	1.42681	0.246466	1.93379
14716	1.4269	0.246563	1.93416
14717	1.427	0.24666	1.93453
14718	1.4271	0.246757	1.9349
14719	1.42719	0.246854	1.93527
14720	1.42729	0.246951	1.93564
14721	1.42739	0.247048	1.93601
14722	1.42749	0.247145	1.93638
14723	1.42758	0.247242	1.93675
14724	1.42768	0.247339	1.93712
14725	1.42778	0.247436	1.93749
14726	1.42787	0.247533	1.93786
14727	1.42797	0.24763	1.93823
14728	1.42807	0.247727	1.9386
14729	1.42816	0.247824	1.93897
14730	1.42826	0.247921	1.93934
14731	1.42836	0.248018	1.93971
14732	1.42846	0.248115	1.94008
14733	1.42855	0.248212	1.94044
14734	1.42865	0.248309	1.94081
14735	1.42875	0.248406	1.94118
14736	1.42884	0.248503	1.94155
14737	1.42894	0.2486	1.94191
14738	1.42904	0.248697	1.94228
14739	1.42913	0.248794	1.94265
14740	1.42923	0.248891	1.94301
14741	1.42933	0.248988	1.94338
14742	1.42942	0.249084	1.94375
14743	1.42952	0.249181	1.94411
14744	1.42962	0.249278	1.94448
14745	1.42972	0.249375	1.94485
14746	1.42981	0.249472	1.94521
14747	1.42991	0.249569	1.94558
14748	1.43001	0.249666	1.94594
14749	1.4301	0.249763	1.94631
14750	1.4302	0.24986	1.94667
14751	1.4303	0.249957	1.94704
14752	1.43039	0.250054	1.9474
14753	1.43049	0.250151	1.94777
14754	1.43059	0.250248	1.94813
14755	1.43069	0.250345	1.94849
14756	1.43078	0.250442	1.94886
14757	1.43088	0.250539	1.94922
14758	1.43098	0.250636	1.94958
14759	1.43107	0.250733	1.94995
14760	1.43117	0.25083	1.95031
14761	1.43127	0.250927	1.95067
14762	1.43136	0.251024	1.95104
14763	1.43146	0.251121	1.9514
14764	1.43156	0.251218	1.95176
14765	1.43165	0.251315	1.95212
14766	1.43175	0.251412	1.95248
14767	1.43185	0.251509	1.95285
14768	1.43195	0.251606	1.95321
14769	1.43204	0.251702	1.95357
14770	1.43214	0.251799	1.95393
14771	1.43224	0.251896	1.95429
14772	1.43233	0.251993	1.95465
14773	1.43243	0.25209	1.95501
14774	1.43253	0.252187	1.95537
14775	1.43262	0.252284	1.95573
14776	1.43272	0.252381	1.95609
14777	1.43282	0.252478	1.95645
14778	1.43292	0.252575	1.95681
14779	1.43301	0.252672	1.95717
14780	1.43311	0.252769	1.95753
14781	1.43321	0.252866	1.95789
14782	1.4333	0.252963	1.95825
14783	1.4334	0.25306	1.95861
14784	1.4335	0.253157	1.95896
14785	1.43359	0.253254	1.95932
14786	1.43369	0.253351	1.95968
14787	1.43379	0.253448	1.96004
14788	1.43388	0.253545	1.9604
14789	1.43398	0.253642	1.96075
14790	1.43408	0.253739	1.96111
14791	1.43418	0.253836	1.96147
14792	1.43427	0.253933	1.96182
14793	1.43437	0.25403	1.96218
14794	1.43447	0.254127	1.96254
14795	1.43456	0.254223	1.96289
14796	1.43466	0.25432	1.96325
14797	1.43476	0.254417	1.96361
14798	1.43485	0.254514	1.96396
14799	1.43495	0.254611	1.96432
14800	1.43505	0.254708	1.96467
14801	1.43515	0.254805	1.96503
14802	1.43524	0.254902	1.96538
14803	1.43534	0.254999	1.96574
14804	1.43544	0.255096	1.96609
14805	1.43553	0.255193	1.96645
14806	1.43563	0.25529	1.9668
14807	1.43573	0.255387	1.96716
14808	1.43582	0.255484	1.96751
14809	1.43592	0.255581	1.96786
14810	1.43602	0.255678	1.96822
14811	1.43612	0.255775	1.96857
14812	1.43621	0.255872	1.96892
14813	1.43631	0.255969	1.96928
14814	1.43641	0.256066	1.96963
14815	1.4365	0.256163	1.96998
14816	1.4366	0.25626	1.97034
14817	1.4367	0.256357	1.97069
14818	1.43679	0.256454	1.97104
14819	1.43689	0.256551	1.97139
14820	1.43699	0.256648	1.97174
14821	1.43708	0.256745	1.9721
14822	1.43718	0.256841	1.97245
14823	1.43728	0.256938	1.9728
14824	1.43738	0.257035	1.97315
14825	1.43747	0.257132	1.9735
14826	1.43757	0.257229	1.97385
14827	1.43767	0.257326	1.9742
14828	1.43776	0.257423	1.97455
14829	1.43786	0.25752	1.9749
14830	1.43796	0.257617	1.97525
14831	1.43805	0.257714	1.9756
14832	1.43815	0.257811	1.97595
14833	1.43825	0.257908	1.9763
14834	1.43835	0.258005	1.97665
14835	1.43844	0.258102	1.977
14836	1.43854	0.258199	1.97735
14837	1.43864	0.258296	1.9777
14838	1.43873	0.258393	1.97804
14839	1.43883	0.25849	1.97839
14840	1.43893	0.258587	1.97874
14841	1.43902	0.258684	1.97909
14842	1.43912	0.258781	1.97944
14843	1.43922	0.258878	1.97978
14844	1.43931	0.258975	1.98013
14845	1.43941	0.259072	1.98048
14846	1.43951	0.259169	1.98083
14847	1.43961	0.259266	1.98117
14848	1.4397	0.259363	1.98152
14849	1.4398	0.259459	1.98187
14850	1.4399	0.259556	1.98221
14851	1.43999	0.259653	1.98256
14852	1.44009	0.25975	1.98291
14853	1.44019	0.259847	1.98325
14854	1.44028	0.259944	1.9836
14855	1.44038	0.260041	1.98394
14856	1.44048	0.260138	1.98429
14857	1.44058	0.260235	1.98463
14858	1.44067	0.260332	1.98498
14859	1.44077	0.260429	1.98532
14860	1.44087	0.260526	1.98567
14861	1.44096	0.260623	1.98601
14862	1.44106	0.26072	1.98636
14863	1.44116	0.260817	1.9867
14864	1.44125	0.260914	1.98704
14865	1.44135	0.261011	1.98739
14866	1.44145	0.261108	1.98773
14867	1.44154	0.261205	1.98807
14868	1.44164	0.261302	1.98842
14869	1.44174	0.261399	1.98876
14870	1.44184	0.261496	1.9891
14871	1.44193	0.261593	1.98945
14872	1.44203	0.26169	1.98979
14873	1.44213	0.261787	1.99013
14874	1.44222	0.261884	1.99047
14875	1.44232	0.261981	1.99081
14876	1.44242	0.262077	1.99116
14877	1.44251	0.262174	1.9915
14878	1.44261	0.262271	1.99184
14879	1.44271	0.262368	1.99218
14880	1.44281	0.262465	1.99252
14881	1.4429	0.262562	1.99286
14882	1.443	0.262659	1.9932
14883	1.4431	0.262756	1.99354
14884	1.44319	0.262853	1.99388
14885	1.44329	0.26295	1.99422
14886	1.44339	0.263047	1.99456
14887	1.44348	0.263144	1.9949
14888	1.44358	0.263241	1.99524
14889	1.44368	0.263338	1.99558
14890	1.44378	0.263435	1.99592
14891	1.44387	0.263532	1.99626
14892	1.44397	0.263629	1.9966
14893	1.44407	0.263726	1.99694
14894	1.44416	0.263823	1.99728
14895	1.44426	0.26392	1.99762
14896	1.44436	0.264017	1.99795
14897	1.44445	0.264114	1.99829
14898	1.44455	0.264211	1.99863
14899	1.44465	0.264308	1.99897
14900	1.44474	0.264405	1.99931
14901	1.44484	0.264502	1.99964
14902	1.44494	0.264599	1.99998
14903	1.44504	0.264695	2.00032
14904	1.44513	0.264792	2.00065
14905	1.44523	0.264889	2.00099
14906	1.44533	0.264986	2.00133
14907	1.44542	0.265083	2.00166
14908	1.44552	0.26518	2.002
14909	1.44562	0.265277	2.00234
14910	1.44571	0.265374	2.00267
14911	1.44581	0.265471	2.00301
14912	1.44591	0.265568	2.00334
14913	1.44601	0.265665	2.00368
14914	1.4461	0.265762	2.00401
14915	1.4462	0.265859	2.00435
14916	1.4463	0.265956	2.00468
14917	1.44639	0.266053	2.00502
14918	1.44649	0.26615	2.00535
14919	1.44659	0.266247	2.00569
14920	1.44668	0.266344	2.00602
14921	1.44678	0.266441	2.00636
14922	1.44688	0.266538	2.00669
14923	1.44697	0.266635	2.00702
14924	1.44707	0.266732	2.00736
14925	1.44717	0.266829	2.00769
